交易日期,开盘点位,收盘点位,最高点位,最低点位,成交量(万股),成交额(万元),,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）
2018-07-13,"2,831.43","2,831.18","2,835.46","2,818.85","1,176,893.48","14,630,088.06",,-6.47,-0.23,353.61,14.27
2018-07-16,"2,827.08","2,814.04","2,837.51","2,804.49","1,077,671.51","12,941,119.27",,-17.14,-0.61,336.47,13.58
2018-07-17,"2,806.89","2,798.13","2,806.92","2,774.76","1,054,092.20","12,403,519.78",,-15.92,-0.57,320.56,12.94
2018-07-18,"2,801.78","2,787.26","2,818.40","2,786.04","1,209,611.65","13,855,714.78",,-10.87,-0.39,309.69,12.50
2018-07-19,"2,791.02","2,772.55","2,805.01","2,764.49","1,144,864.93","12,937,456.83",,-14.71,-0.53,294.98,11.91
2018-07-20,"2,769.75","2,829.27","2,837.86","2,753.84","1,459,076.88","15,566,112.43",,56.73,2.05,351.70,14.20
2018-07-23,"2,815.20","2,859.54","2,863.57","2,809.62","1,733,827.97","18,699,684.47",,30.27,1.07,381.97,15.42
2018-07-24,"2,862.27","2,905.56","2,911.46","2,862.27","2,295,783.07","22,870,187.55",,46.02,1.61,427.99,17.27
2018-07-25,"2,911.45","2,903.65","2,912.31","2,894.04","1,678,002.07","16,641,207.71",,-1.92,-0.07,426.08,17.20
2018-07-26,"2,905.79","2,882.23","2,915.30","2,875.70","1,684,282.02","15,749,668.18",,-21.42,-0.74,404.66,16.33
2018-07-27,"2,879.69","2,873.59","2,889.69","2,864.11","1,463,716.10","13,241,937.18",,-8.63,-0.30,396.02,15.98
2018-07-30,"2,871.94","2,869.05","2,896.01","2,850.30","1,516,522.49","14,598,858.54",,-4.54,-0.16,391.48,15.80
2018-07-31,"2,866.90","2,876.40","2,884.68","2,854.32","1,189,311.17","11,952,876.79",,7.35,0.26,398.83,16.10
2018-08-01,"2,882.51","2,824.53","2,897.40","2,823.93","1,495,143.48","15,169,287.30",,-51.87,-1.80,346.96,14.00
2018-08-02,"2,815.34","2,768.02","2,815.34","2,726.48","1,741,790.03","16,976,931.54",,-56.51,-2.00,290.45,11.72
2018-08-03,"2,763.40","2,740.44","2,777.66","2,740.43","1,270,063.63","12,913,468.75",,-27.58,-1.00,262.87,10.61
2018-08-06,"2,736.53","2,705.16","2,760.47","2,692.32","1,297,530.58","13,299,379.97",,-35.29,-1.29,227.59,9.19
2018-08-07,"2,711.74","2,779.37","2,779.37","2,696.04","1,495,797.43","14,725,948.64",,74.22,2.74,301.81,12.18
2018-08-08,"2,771.13","2,744.07","2,779.91","2,741.07","1,476,887.15","13,996,976.28",,-35.30,-1.27,266.50,10.76
2018-08-09,"2,729.58","2,794.38","2,801.66","2,726.22","1,516,603.33","15,107,988.02",,50.31,1.83,316.81,12.79
2018-08-10,"2,791.40","2,795.31","2,806.11","2,777.51","1,215,322.32","12,311,259.43",,0.93,0.03,317.74,12.82
2018-08-13,"2,769.02","2,785.87","2,789.80","2,742.56","1,275,322.41","12,946,054.04",,-9.44,-0.34,308.30,12.44
2018-08-14,"2,780.74","2,780.96","2,789.44","2,766.57","1,095,710.77","11,246,539.70",,-4.91,-0.18,303.40,12.25
2018-08-15,"2,777.25","2,723.26","2,777.70","2,721.24","1,161,617.87","11,870,767.41",,-57.71,-2.08,245.69,9.92
2018-08-16,"2,691.43","2,705.19","2,732.95","2,672.74","1,202,778.78","11,758,099.50",,-18.07,-0.66,227.62,9.19
2018-08-17,"2,723.89","2,668.97","2,730.33","2,665.59","1,124,452.94","11,549,939.70",,-36.23,-1.34,191.40,7.73
2018-08-20,"2,673.07","2,698.47","2,698.47","2,653.11","1,107,841.64","11,404,761.64",,29.50,1.11,220.90,8.92
2018-08-21,"2,700.34","2,733.83","2,739.17","2,696.29","1,135,868.39","12,226,021.63",,35.36,1.31,256.26,10.34
2018-08-22,"2,731.96","2,714.61","2,731.96","2,709.06","936,646.40","9,846,396.99",,-19.22,-0.70,237.04,9.57
2018-08-23,"2,714.87","2,724.62","2,736.01","2,700.80","984,464.70","10,782,601.72",,10.02,0.37,247.06,9.97
2018-08-24,"2,717.08","2,729.43","2,748.82","2,705.32","1,005,162.69","10,266,580.05",,4.81,0.18,251.86,10.17
2018-08-27,"2,736.32","2,780.90","2,780.90","2,736.32","1,327,625.78","14,142,967.96",,51.47,1.89,303.33,12.24
2018-08-28,"2,782.29","2,777.98","2,791.39","2,769.40","1,187,493.67","12,511,857.67",,-2.92,-0.10,300.41,12.13
2018-08-29,"2,774.86","2,769.29","2,778.54","2,762.35","1,001,569.29","10,122,066.49",,-8.69,-0.31,291.73,11.77
2018-08-30,"2,769.33","2,737.74","2,780.53","2,736.35","1,060,609.43","10,640,040.13",,-31.56,-1.14,260.17,10.50
2018-08-31,"2,730.11","2,725.25","2,744.63","2,710.54","1,097,587.42","11,481,335.39",,-12.49,-0.46,247.68,10.00
2018-09-03,"2,716.40","2,720.73","2,722.85","2,692.36","1,022,130.11","10,481,768.80",,-4.52,-0.17,243.17,9.81
2018-09-04,"2,720.65","2,750.58","2,756.61","2,712.38","1,090,103.07","11,370,888.80",,29.85,1.10,273.01,11.02
2018-09-05,"2,741.38","2,704.34","2,745.47","2,704.34","1,050,022.69","10,726,944.69",,-46.24,-1.68,226.77,9.15
2018-09-06,"2,697.58","2,691.59","2,719.41","2,683.74","990,178.33","10,626,608.02",,-12.74,-0.47,214.02,8.64
2018-09-07,"2,696.68","2,702.30","2,728.55","2,683.72","1,075,232.93","11,384,007.13",,10.71,0.40,224.73,9.07
2018-09-10,"2,698.01","2,669.48","2,703.43","2,667.32","1,035,591.70","10,286,071.66",,-32.82,-1.21,191.92,7.75
2018-09-11,"2,668.49","2,664.80","2,680.57","2,652.70","998,659.46","9,688,458.22",,-4.68,-0.18,187.23,7.56
2018-09-12,"2,659.74","2,656.11","2,672.07","2,647.17","900,267.58","9,344,820.62",,-8.69,-0.33,178.54,7.21
2018-09-13,"2,679.21","2,686.58","2,689.06","2,653.19","1,073,350.14","11,246,414.32",,30.47,1.15,209.01,8.44
2018-09-14,"2,688.78","2,681.64","2,694.92","2,675.29","1,000,050.08","10,499,236.00",,-4.94,-0.18,204.07,8.24
2018-09-17,"2,671.29","2,651.79","2,671.29","2,647.92","882,388.88","8,696,259.92",,-29.85,-1.11,174.22,7.03
2018-09-18,"2,644.30","2,699.95","2,700.19","2,644.30","1,157,679.93","11,303,188.86",,48.16,1.82,222.38,8.98
2018-09-19,"2,694.80","2,730.85","2,746.08","2,690.99","1,415,503.18","14,010,701.03",,30.90,1.14,253.28,10.22
2018-09-20,"2,732.17","2,729.24","2,743.96","2,724.08","1,113,874.63","10,487,586.89",,-1.61,-0.06,251.67,10.16
2018-09-21,"2,733.87","2,797.48","2,797.49","2,722.03","1,580,166.42","14,897,635.72",,68.24,2.50,319.92,12.91
2018-09-25,"2,775.07","2,781.14","2,790.03","2,771.16","1,119,831.79","10,852,804.78",,-16.35,-0.58,303.57,12.25
2018-09-26,"2,785.32","2,806.81","2,827.34","2,783.34","1,395,677.06","14,505,876.94",,25.67,0.92,329.24,13.29
2018-09-27,"2,805.79","2,791.77","2,810.51","2,786.32","1,239,976.96","12,344,771.16",,-15.04,-0.54,314.21,12.68
2018-09-28,"2,794.26","2,821.35","2,821.76","2,791.84","1,342,904.56","12,536,998.94",,29.58,1.06,343.78,13.88
2018-10-08,"2,768.21","2,716.51","2,771.94","2,710.18","1,495,013.88","14,153,155.18",,-104.84,-3.72,238.94,9.64
2018-10-09,"2,713.73","2,721.01","2,734.31","2,711.20","1,167,718.99","11,029,245.78",,4.50,0.17,243.44,9.83
2018-10-10,"2,723.72","2,725.84","2,743.55","2,703.06","1,134,857.36","11,131,245.53",,4.82,0.18,248.27,10.02
2018-10-11,"2,643.07","2,583.46","2,661.29","2,560.32","1,971,507.02","17,005,776.25",,-142.38,-5.22,105.89,4.27
2018-10-12,"2,574.04","2,606.91","2,615.92","2,536.67","1,700,816.35","14,280,320.89",,23.45,0.91,129.34,5.22
2018-10-15,"2,605.91","2,568.10","2,611.97","2,564.74","1,185,761.97","10,521,473.83",,-38.81,-1.49,90.53,3.65
2018-10-16,"2,567.76","2,546.33","2,597.72","2,536.44","1,194,191.44","10,679,224.55",,-21.77,-0.85,68.76,2.78
2018-10-17,"2,574.31","2,561.61","2,582.55","2,517.57","1,299,539.97","11,738,835.57",,15.28,0.60,84.05,3.39
2018-10-18,"2,544.91","2,486.42","2,544.91","2,485.62","1,254,285.13","10,657,676.11",,-75.20,-2.94,8.85,0.36
2018-10-19,"2,460.08","2,550.47","2,553.39","2,449.20","1,473,235.58","13,009,592.23",,64.05,2.58,72.90,2.94
2018-10-22,"2,565.64","2,654.88","2,675.41","2,565.64","2,118,884.49","19,730,981.30",,104.41,4.09,177.31,7.16
2018-10-23,"2,652.65","2,594.83","2,659.81","2,583.26","1,783,435.43","16,691,941.23",,-60.05,-2.26,117.26,4.73
2018-10-24,"2,579.97","2,603.30","2,640.40","2,577.77","1,600,604.07","14,208,216.87",,8.47,0.33,125.73,5.07
2018-10-25,"2,540.93","2,603.80","2,606.10","2,531.53","1,620,329.79","13,763,018.09",,0.50,0.02,126.23,5.09
2018-10-26,"2,610.90","2,598.85","2,626.12","2,580.85","1,589,361.19","13,341,549.28",,-4.95,-0.19,121.28,4.90
2018-10-29,"2,593.59","2,542.10","2,595.54","2,529.19","1,342,419.23","12,250,004.05",,-56.74,-2.18,64.53,2.60
2018-10-30,"2,538.57","2,568.05","2,586.92","2,521.78","1,666,823.09","15,238,593.50",,25.94,1.02,90.48,3.65
2018-10-31,"2,573.01","2,602.78","2,612.92","2,567.03","1,805,503.48","15,489,473.53",,34.74,1.35,125.21,5.05
2018-11-01,"2,617.03","2,606.24","2,636.80","2,603.65","2,009,039.32","18,025,380.56",,3.45,0.13,128.67,5.19
2018-11-02,"2,649.25","2,676.48","2,676.48","2,628.87","2,250,269.21","20,786,156.90",,70.24,2.70,198.91,8.03
2018-11-05,"2,665.43","2,665.43","2,673.19","2,639.27","1,937,601.00","16,858,891.34",,-11.05,-0.41,187.86,7.58
2018-11-06,"2,660.72","2,659.36","2,660.86","2,635.32","1,636,694.79","13,880,093.64",,-6.07,-0.23,181.79,7.34
2018-11-07,"2,659.84","2,641.34","2,675.68","2,639.25","1,732,019.86","14,726,180.87",,-18.01,-0.68,163.77,6.61
2018-11-08,"2,660.09","2,635.63","2,662.37","2,632.30","1,596,354.87","12,866,881.67",,-5.71,-0.22,158.06,6.38
2018-11-09,"2,621.24","2,598.87","2,621.24","2,598.16","1,524,463.07","12,126,049.41",,-36.76,-1.39,121.30,4.90
2018-11-12,"2,593.20","2,630.52","2,631.17","2,590.21","1,750,313.08","14,235,142.84",,31.65,1.22,152.95,6.17
2018-11-13,"2,600.50","2,654.88","2,666.49","2,597.35","2,492,824.47","18,960,722.35",,24.36,0.93,177.31,7.16
2018-11-14,"2,648.31","2,632.24","2,658.31","2,627.96","2,384,493.51","17,697,043.07",,-22.64,-0.85,154.67,6.24
2018-11-15,"2,632.14","2,668.17","2,668.17","2,631.89","2,078,487.21","17,188,249.16",,35.93,1.36,190.60,7.69
2018-11-16,"2,669.78","2,679.11","2,695.57","2,657.03","2,421,988.49","20,498,360.39",,10.94,0.41,201.54,8.13
2018-11-19,"2,681.90","2,703.51","2,703.51","2,674.18","2,316,628.27","19,656,270.67",,24.40,0.91,225.94,9.12
2018-11-20,"2,684.29","2,645.85","2,690.83","2,643.36","2,158,913.09","18,087,041.18",,-57.66,-2.13,168.29,6.79
2018-11-21,"2,619.82","2,651.51","2,653.80","2,617.78","1,825,964.47","14,937,578.24",,5.65,0.21,173.94,7.02
2018-11-22,"2,655.90","2,645.43","2,658.00","2,634.48","1,493,090.63","12,557,017.38",,-6.07,-0.23,167.86,6.78
2018-11-23,"2,640.67","2,579.48","2,642.04","2,577.35","1,914,745.49","14,997,564.39",,-65.95,-2.49,101.91,4.11
2018-11-26,"2,580.84","2,575.81","2,595.00","2,568.04","1,343,145.40","10,815,809.30",,-3.67,-0.14,98.24,3.97
2018-11-27,"2,585.83","2,574.68","2,592.54","2,566.17","1,236,584.36","10,222,656.14",,-1.13,-0.04,97.11,3.92
2018-11-28,"2,575.45","2,601.74","2,601.96","2,561.56","1,459,634.73","11,957,849.17",,27.06,1.05,124.17,5.01
2018-11-29,"2,613.78","2,567.44","2,617.55","2,567.44","1,571,687.38","12,947,244.80",,-34.29,-1.32,89.87,3.63
2018-11-30,"2,564.56","2,588.19","2,590.21","2,555.32","1,393,290.21","11,221,982.72",,20.74,0.81,110.62,4.46
2018-12-03,"2,647.13","2,654.80","2,665.30","2,629.18","2,074,789.55","18,783,178.91",,66.61,2.57,177.23,7.15
2018-12-04,"2,651.56","2,665.96","2,666.08","2,644.90","1,679,405.58","14,414,340.00",,11.16,0.42,188.39,7.60
2018-12-05,"2,629.83","2,649.81","2,660.39","2,625.91","1,545,020.56","13,373,020.90",,-16.15,-0.61,172.24,6.95
2018-12-06,"2,629.82","2,605.18","2,633.68","2,603.13","1,416,616.50","12,909,297.97",,-44.62,-1.68,127.61,5.15
2018-12-07,"2,609.34","2,605.89","2,614.58","2,599.28","1,090,749.93","9,772,766.26",,0.71,0.03,128.32,5.18
2018-12-10,"2,589.19","2,584.58","2,599.76","2,576.24","1,131,996.69","9,914,814.30",,-21.31,-0.82,107.01,4.32
2018-12-11,"2,587.01","2,594.09","2,596.15","2,583.20","1,013,043.64","8,540,412.34",,9.51,0.37,116.52,4.70
2018-12-12,"2,608.11","2,602.15","2,610.01","2,595.08","1,035,183.01","8,899,819.58",,8.06,0.31,124.58,5.03
2018-12-13,"2,607.14","2,634.05","2,645.84","2,599.46","1,507,381.15","13,239,610.70",,31.90,1.23,156.48,6.32
2018-12-14,"2,627.28","2,593.74","2,629.16","2,593.74","1,459,424.88","12,372,498.52",,-40.31,-1.53,116.17,4.69
2018-12-17,"2,587.26","2,597.97","2,598.97","2,573.87","1,173,632.50","10,296,084.85",,4.23,0.16,120.40,4.86
2018-12-18,"2,583.63","2,576.65","2,599.15","2,563.57","1,170,333.70","9,930,653.64",,-21.32,-0.82,99.08,4.00
2018-12-19,"2,578.68","2,549.56","2,579.87","2,547.08","1,076,617.97","9,371,317.50",,-27.09,-1.05,71.99,2.91
2018-12-20,"2,544.51","2,536.27","2,554.86","2,516.02","1,205,664.96","10,350,498.27",,-13.30,-0.52,58.70,2.37
2018-12-21,"2,526.55","2,516.25","2,527.42","2,498.69","1,156,712.00","10,136,062.28",,-20.02,-0.79,38.68,1.56
2018-12-24,"2,506.74","2,527.01","2,529.44","2,500.44","973,398.52","8,576,093.58",,10.76,0.43,49.44,2.00
2018-12-25,"2,503.95","2,504.82","2,513.96","2,462.84","1,406,705.60","11,476,600.88",,-22.19,-0.88,27.25,1.10
2018-12-26,"2,501.12","2,498.29","2,513.83","2,492.08","1,087,996.29","9,398,953.26",,-6.53,-0.26,20.72,0.84
2018-12-27,"2,527.72","2,483.09","2,532.00","2,483.09","1,354,068.43","11,247,976.05",,-15.21,-0.61,5.52,0.22
2018-12-28,"2,483.62","2,493.90","2,505.11","2,478.33","1,192,452.50","10,598,085.30",,10.81,0.44,16.33,0.66
2019-01-02,"2,497.88","2,465.29","2,500.28","2,456.42","1,099,320.13","9,759,257.20",,-28.61,-1.15,-12.28,-0.50
2019-01-03,"2,461.78","2,464.36","2,488.48","2,455.93","1,243,974.97","10,692,278.95",,-0.93,-0.04,-13.21,-0.53
2019-01-04,"2,446.02","2,514.87","2,515.32","2,440.91","1,688,776.67","13,929,867.50",,50.51,2.05,37.30,1.51
2019-01-07,"2,528.70","2,533.09","2,536.98","2,515.51","1,773,050.10","14,551,324.16",,18.22,0.72,55.52,2.24
2019-01-08,"2,530.30","2,526.46","2,531.35","2,520.16","1,580,991.81","12,337,903.98",,-6.63,-0.26,48.89,1.97
2019-01-09,"2,536.42","2,544.34","2,574.41","2,536.16","1,918,879.30","16,081,252.70",,17.88,0.71,66.78,2.70
2019-01-10,"2,543.85","2,535.10","2,551.83","2,531.66","1,598,743.26","13,269,233.15",,-9.25,-0.36,57.53,2.32
2019-01-11,"2,539.55","2,553.83","2,554.79","2,533.36","1,494,441.00","12,237,566.34",,18.73,0.74,76.26,3.08
2019-01-14,"2,553.33","2,535.77","2,556.29","2,533.01","1,448,254.64","11,624,341.68",,-18.07,-0.71,58.20,2.35
2019-01-15,"2,537.37","2,570.34","2,571.50","2,532.43","1,602,655.30","13,737,498.13",,34.58,1.36,92.78,3.74
2019-01-16,"2,569.07","2,570.42","2,574.24","2,563.01","1,493,015.39","12,687,631.44",,0.08,0.00,92.85,3.75
2019-01-17,"2,573.58","2,559.64","2,582.56","2,557.71","1,624,681.34","12,754,612.67",,-10.79,-0.42,82.07,3.31
2019-01-18,"2,567.74","2,596.01","2,598.88","2,565.90","1,907,672.37","15,127,043.06",,36.37,1.42,118.44,4.78
2019-01-21,"2,599.06","2,610.51","2,618.98","2,599.06","1,634,251.15","13,991,548.62",,14.50,0.56,132.94,5.37
2019-01-22,"2,609.64","2,579.70","2,609.64","2,573.06","1,525,377.73","12,299,543.54",,-30.81,-1.18,102.14,4.12
2019-01-23,"2,575.26","2,581.00","2,589.51","2,572.41","1,314,267.98","10,510,132.36",,1.30,0.05,103.44,4.17
2019-01-24,"2,584.65","2,591.69","2,597.29","2,569.70","1,540,420.46","13,157,504.03",,10.69,0.41,114.12,4.61
2019-01-25,"2,596.26","2,601.72","2,617.00","2,595.63","1,593,940.26","13,541,516.77",,10.03,0.39,124.15,5.01
2019-01-28,"2,615.71","2,596.98","2,630.32","2,591.10","1,469,817.65","12,746,563.67",,-4.75,-0.18,119.41,4.82
2019-01-29,"2,592.35","2,594.25","2,601.74","2,559.98","1,555,811.12","12,674,904.94",,-2.72,-0.10,116.68,4.71
2019-01-30,"2,584.75","2,575.58","2,598.82","2,575.41","1,205,025.71","10,110,392.75",,-18.68,-0.72,98.01,3.96
2019-01-31,"2,581.33","2,584.57","2,606.63","2,571.58","1,543,038.69","12,601,324.74",,9.00,0.35,107.00,4.32
2019-02-01,"2,597.78","2,618.23","2,618.48","2,590.55","1,319,868.50","11,152,262.83",,33.66,1.30,140.66,5.68
2019-02-11,"2,613.17","2,653.90","2,654.10","2,613.17","1,548,988.58","13,730,719.00",,35.66,1.36,176.33,7.12
2019-02-12,"2,654.03","2,671.89","2,674.48","2,648.83","1,841,011.79","15,674,154.04",,18.00,0.68,194.32,7.84
2019-02-13,"2,674.52","2,721.07","2,727.08","2,666.52","2,437,940.10","20,712,531.59",,49.17,1.84,243.50,9.83
2019-02-14,"2,715.54","2,719.70","2,729.46","2,707.49","1,970,373.49","17,033,083.71",,-1.37,-0.05,242.13,9.77
2019-02-15,"2,712.79","2,682.39","2,715.63","2,679.78","1,960,042.65","16,982,326.03",,-37.31,-1.37,204.82,8.27
2019-02-18,"2,699.82","2,754.36","2,754.36","2,699.82","2,604,360.07","22,418,407.72",,71.97,2.68,276.79,11.17
2019-02-19,"2,759.50","2,755.65","2,780.78","2,737.59","2,880,462.71","24,712,105.05",,1.29,0.05,278.08,11.22
2019-02-20,"2,761.06","2,761.22","2,767.41","2,739.98","2,459,725.27","20,544,692.93",,5.57,0.20,283.65,11.45
2019-02-21,"2,759.94","2,751.80","2,794.01","2,744.98","2,986,499.69","25,303,337.69",,-9.42,-0.34,274.23,11.07
2019-02-22,"2,749.46","2,804.23","2,804.23","2,736.33","3,014,814.11","26,451,887.92",,52.43,1.91,326.66,13.18
2019-02-25,"2,838.39","2,961.28","2,961.80","2,838.39","5,286,585.90","46,599,143.26",,157.06,5.60,483.71,19.52
2019-02-26,"2,969.10","2,941.52","2,995.68","2,938.62","5,655,579.67","49,239,654.52",,-19.77,-0.67,463.95,18.73
2019-02-27,"2,939.93","2,953.82","2,997.49","2,924.64","4,749,764.53","41,183,761.87",,12.31,0.42,476.26,19.22
2019-02-28,"2,950.05","2,940.95","2,965.30","2,930.20","3,502,066.02","29,876,395.31",,-12.87,-0.44,463.38,18.70
2019-03-01,"2,954.40","2,994.01","2,994.01","2,930.83","3,457,862.00","30,733,766.67",,53.05,1.80,516.44,20.84
2019-03-04,"3,015.94","3,027.58","3,090.80","3,006.94","5,256,494.36","48,060,365.55",,33.57,1.12,550.01,22.20
2019-03-05,"3,019.88","3,054.25","3,054.96","3,009.45","4,241,425.29","38,276,853.72",,26.67,0.88,576.68,23.28
2019-03-06,"3,060.43","3,102.10","3,103.83","3,050.11","5,550,063.65","48,547,832.13",,47.85,1.57,624.53,25.21
2019-03-07,"3,103.67","3,106.42","3,129.94","3,074.98","5,838,170.65","52,572,522.47",,4.32,0.14,628.85,25.38
2019-03-08,"3,038.34","2,969.86","3,075.05","2,969.58","5,778,554.73","52,559,824.64",,-136.56,-4.40,492.29,19.87
2019-03-11,"2,969.08","3,026.99","3,028.25","2,963.58","4,262,130.29","40,436,842.03",,57.13,1.92,549.42,22.18
2019-03-12,"3,049.08","3,060.31","3,093.39","3,029.90","5,111,731.58","48,706,663.02",,33.31,1.10,582.74,23.52
2019-03-13,"3,062.33","3,026.95","3,065.29","3,013.93","4,532,146.25","45,124,730.37",,-33.36,-1.09,549.38,22.17
2019-03-14,"3,013.60","2,990.69","3,041.16","2,968.82","3,731,417.98","35,624,035.12",,-36.27,-1.20,513.12,20.71
2019-03-15,"3,000.88","3,021.75","3,048.12","2,999.43","3,412,061.39","34,472,150.27",,31.07,1.04,544.18,21.96
2019-03-18,"3,027.80","3,096.42","3,096.42","3,009.51","3,977,971.79","39,846,960.48",,74.67,2.47,618.85,24.98
2019-03-19,"3,099.90","3,090.98","3,113.43","3,076.36","3,509,088.60","35,321,679.13",,-5.44,-0.18,613.41,24.76
2019-03-20,"3,084.17","3,090.64","3,102.52","3,053.45","3,585,575.05","34,929,540.55",,-0.33,-0.01,613.07,24.74
2019-03-21,"3,094.12","3,101.46","3,125.02","3,086.85","4,142,511.82","40,393,983.47",,10.81,0.35,623.89,25.18
2019-03-22,"3,100.73","3,104.15","3,107.28","3,064.88","3,648,483.46","35,667,833.50",,2.69,0.09,626.58,25.29
2019-03-25,"3,058.80","3,043.03","3,087.00","3,041.95","3,802,787.62","37,537,566.28",,-61.12,-1.97,565.46,22.82
2019-03-26,"3,057.56","2,997.10","3,062.69","2,988.49","3,534,980.21","34,144,482.66",,-45.94,-1.51,519.53,20.97
2019-03-27,"3,012.26","3,022.72","3,022.76","2,987.77","2,913,903.57","29,507,595.48",,25.62,0.85,545.15,22.00
2019-03-28,"3,009.80","2,994.94","3,025.78","2,991.78","2,881,064.25","28,955,456.55",,-27.78,-0.92,517.37,20.88
2019-03-29,"3,000.68","3,090.76","3,093.03","2,999.99","3,750,829.91","38,669,960.87",,95.81,3.20,613.19,24.75
2019-04-01,"3,111.66","3,170.36","3,176.62","3,111.66","4,661,246.93","48,008,593.84",,79.60,2.58,692.79,27.96
2019-04-02,"3,183.27","3,176.82","3,193.27","3,164.91","4,470,689.81","46,266,208.18",,6.46,0.20,699.25,28.22
2019-04-03,"3,159.15","3,216.30","3,219.26","3,152.33","4,305,486.35","44,262,204.10",,39.47,1.24,738.73,29.82
2019-04-04,"3,233.69","3,246.57","3,254.14","3,216.85","4,691,176.69","47,515,638.21",,30.28,0.94,769.00,31.04
2019-04-08,"3,271.27","3,244.81","3,288.45","3,210.52","5,045,184.03","50,643,123.68",,-1.76,-0.05,767.24,30.97
2019-04-09,"3,240.39","3,239.66","3,251.65","3,215.70","3,641,699.97","38,027,297.59",,-5.15,-0.16,762.09,30.76
2019-04-10,"3,224.65","3,241.93","3,264.78","3,204.88","3,801,344.08","39,566,997.49",,2.27,0.07,764.36,30.85
2019-04-11,"3,241.55","3,189.96","3,254.13","3,185.55","3,530,318.79","36,068,455.59",,-51.97,-1.60,712.39,28.75
2019-04-12,"3,184.86","3,188.63","3,199.28","3,168.04","2,897,889.96","28,890,897.12",,-1.34,-0.04,711.06,28.70
2019-04-15,"3,233.46","3,177.79","3,253.98","3,177.27","3,488,097.85","35,566,612.77",,-10.84,-0.34,700.22,28.26
2019-04-16,"3,164.40","3,253.60","3,253.60","3,153.21","3,579,187.52","36,016,663.36",,75.81,2.39,776.03,31.32
2019-04-17,"3,250.15","3,263.12","3,275.33","3,239.80","3,575,417.96","35,450,988.81",,9.52,0.29,785.55,31.71
2019-04-18,"3,261.07","3,250.20","3,271.39","3,241.83","3,255,399.42","32,350,817.86",,-12.92,-0.40,772.63,31.19
2019-04-19,"3,250.15","3,270.80","3,274.33","3,226.81","3,151,980.04","31,513,192.02",,20.60,0.63,793.23,32.02
2019-04-22,"3,278.49","3,215.04","3,279.49","3,206.88","3,532,173.87","35,915,429.71",,-55.75,-1.70,737.47,29.77
2019-04-23,"3,211.87","3,198.59","3,231.58","3,186.76","3,283,612.07","32,487,018.34",,-16.45,-0.51,721.02,29.10
2019-04-24,"3,203.56","3,201.61","3,210.65","3,156.61","2,748,721.64","27,841,085.25",,3.02,0.09,724.04,29.22
2019-04-25,"3,190.59","3,123.83","3,193.75","3,123.03","3,258,791.29","30,907,608.37",,-77.79,-2.43,646.26,26.08
2019-04-26,"3,108.16","3,086.40","3,129.21","3,085.80","2,808,738.54","27,477,640.23",,-37.43,-1.20,608.83,24.57
2019-04-29,"3,090.63","3,062.50","3,107.76","3,050.03","2,921,148.86","28,906,327.89",,-23.90,-0.77,584.93,23.61
2019-04-30,"3,052.62","3,078.34","3,088.41","3,052.62","2,223,025.17","22,549,812.92",,15.84,0.52,600.77,24.25
